experiment,condition,trial,order,status,valid,target_ms,iterations,reference_a_ms,a_event_ms,a_effective_gflops,b_event_ms,invalidate_delay_ms,a_pending_before_destroy,destroy_result,cpu_a,cpu_b,cpu_control,t_A_launch_ns,t_A_launch_return_ns,t_A_start_observed_ns,A_start_gpu_ns,t_invalidate_ns,t_invalidate_seen_ns,t_A_query_begin_ns,t_A_query_end_ns,t_destroy_begin_ns,t_destroy_return_ns,t_B_ready_ns,t_B_trigger_seen_ns,t_B_launch_ns,t_B_launch_return_ns,t_B_complete_ns,invalidate_dispatch_us,destroy_latency_us,invalidate_to_destroy_return_us,handoff_us,b_launch_api_us,b_request_us,b_takeover_us,B_start_gpu_ns,B_end_gpu_ns,t_B_start_est_ns,t_B_start_lower_ns,t_B_start_upper_ns,clock_bracket_ns,clock_offset_change_ns,start_est_valid
takeover,wait-then-destroy,6,1,ok,1,1000,342818,997.82757568359375,nan,nan,0.0071680000983178616,100,1,0,0,1,2,4238096979128717,4238096979131555,4238096979285720,1790059473095426048,4238097079285832,4238097079286150,4238097079286226,4238097079286840,4238097977142780,4238098049600263,4238096979126864,4238098049602195,4238098049607468,4238098049616962,4238098049717007,0.318,72457.482999999993,970314.43099999998,7.2050000000000001,9.4939999999999998,109.539,970431.17500000005,1790059474165832704,1790059474165832704,nan,nan,nan,14077,21278,0
takeover,b_with_idle_a,7,0,ok,1,1000,342818,997.82757568359375,nan,nan,0.0061440002173185349,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238098170915848,4238098170923584,4238098171080053,nan,nan,nan,nan,7.7359999999999998,164.20500000000001,nan,1790059474287193088,1790059474287193088,nan,nan,nan,nan,nan,0
takeover,wait-then-destroy,7,0,ok,1,1000,342818,997.82757568359375,nan,nan,0.0081919999793171883,100,1,0,0,1,2,4238098171362558,4238098171365189,4238098171519469,1790059474287636480,4238098271519632,4238098271519867,4238098271519969,4238098271520524,4238099169367167,4238099240294702,4238098171360704,4238099240295209,4238099240297522,4238099240301711,4238099240406569,0.23499999999999999,70927.535000000003,968775.06999999995,2.8199999999999998,4.1890000000000001,109.047,968886.93700000003,1790059475356497920,1790059475356498944,nan,nan,nan,14283,21143.5,0
takeover,b_with_idle_a,7,1,ok,1,1000,342818,997.82757568359375,nan,nan,0.0061440002173185349,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238099361185878,4238099361193474,4238099361345933,nan,nan,nan,nan,7.5960000000000001,160.05500000000001,nan,1790059475477436416,1790059475477436416,nan,nan,nan,nan,nan,0
takeover,destroy,7,1,ok,1,1000,342818,997.82757568359375,nan,nan,0.0081919999793171883,100,1,0,0,1,2,4238099361564853,4238099361567362,4238099361718808,1790059475477812224,4238099461718980,4238099461719234,4238099461719315,4238099461719986,4238099461720504,4238100430155692,4238099361557770,4238100430156279,4238100430158809,4238100430162744,4238100430270190,0.254,968435.18799999997,968436.71200000006,3.117,3.9350000000000001,111.381,968551.20999999996,1790059476546337792,1790059476546337792,nan,nan,nan,12546,21532,0
takeover,b_with_idle_a,8,0,ok,1,1000,342818,997.82757568359375,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238100551312974,4238100551321079,4238100551476555,nan,nan,nan,nan,8.1050000000000004,163.58099999999999,nan,1790059476667542528,1790059476667542528,nan,nan,nan,nan,nan,0
takeover,destroy,8,0,ok,1,1000,342818,997.82757568359375,nan,nan,0.0071680000983178616,100,1,0,0,1,2,4238100551686980,4238100551689648,4238100551844402,1790059476667913216,4238100651844542,4238100651844792,4238100651844956,4238100651845651,4238100651846176,4238101620083086,4238100551680174,4238101620083511,4238101620086391,4238101620090578,4238101620197394,0.25,968236.91000000003,968238.54399999999,3.3050000000000002,4.1870000000000003,111.003,968352.85199999996,1790059477736241152,1790059477736241152,nan,nan,nan,12479,21617.5,0
takeover,b_with_idle_a,8,1,ok,1,1000,342818,997.82757568359375,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238101741159663,4238101741168073,4238101741323520,nan,nan,nan,nan,8.4100000000000001,163.857,nan,1790059477857364992,1790059477857364992,nan,nan,nan,nan,nan,0
takeover,wait-then-destroy,8,1,ok,1,1000,342818,997.82757568359375,nan,nan,0.0071680000983178616,100,1,0,0,1,2,4238101741645215,4238101741647759,4238101741802122,1790059477857847296,4238101841802247,4238101841802510,4238101841802606,4238101841803299,4238102739652072,4238102815163581,4238101741636460,4238102815164505,4238102815169642,4238102815178138,4238102815279552,0.26300000000000001,75511.509000000005,973361.33400000003,6.0609999999999999,8.4960000000000004,109.91,973477.30500000005,1790059478931299328,1790059478931299328,nan,nan,nan,14096,22210,0
takeover,b_with_idle_a,9,0,ok,1,1000,342818,997.82757568359375,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238102938864242,4238102938870429,4238102939025736,nan,nan,nan,nan,6.1870000000000003,161.494,nan,1790059479055043584,1790059479055043584,nan,nan,nan,nan,nan,0
takeover,wait-then-destroy,9,0,ok,1,1000,342818,997.82757568359375,nan,nan,0.0081919999793171883,100,1,0,0,1,2,4238102939271997,4238102939274688,4238102939429280,1790059479055450112,4238103039429381,4238103039429688,4238103039429771,4238103039430471,4238103937285463,4238104010096219,4238102939268393,4238104010098236,4238104010103825,4238104010114128,4238104010214784,0.307,72810.755999999994,970666.83799999999,7.6059999999999999,10.303000000000001,110.959,970785.40300000005,1790059480126210048,1790059480126210048,nan,nan,nan,12650,21699.5,0
takeover,b_with_idle_a,9,1,ok,1,1000,342818,997.82757568359375,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238104132778936,4238104132786864,4238104132942893,nan,nan,nan,nan,7.9279999999999999,163.95699999999999,nan,1790059480248935424,1790059480248935424,nan,nan,nan,nan,nan,0
takeover,destroy,9,1,ok,1,1000,342818,997.82757568359375,nan,nan,0.0071680000983178616,100,1,0,0,1,2,4238104133263780,4238104133266578,4238104133420879,1790059480249417728,4238104233421009,4238104233421268,4238104233421344,4238104233422094,4238104233422599,4238105227987757,4238104133260050,4238105227988678,4238105227995730,4238105228006124,4238105228105212,0.25900000000000001,994565.15800000005,994566.74800000002,7.9729999999999999,10.394,109.482,994684.20299999998,1790059481344075776,1790059481344075776,nan,nan,nan,14569,22180.5,0
